REGION;N°CIRC;CIRCONSCRIPTION;NB BV;INSCRITS;VOTANTS;BULLETINS NULS;BULLETINS BLANCS;GRP. POL.;NOM CAND;SCORE;%;RESULTAT;Annee
BOUNKANI;030;DANOA, DOROPO, KALAMON ET NIAMOUE, COMMUNES ET SOUS-PREFECTURES;67;19 827;10300;163;328;INDEPENDANT;KOUASSI KOUADIO JOEL;158;1,56%;;2025
BOUNKANI;030;DANOA, DOROPO, KALAMON ET NIAMOUE, COMMUNES ET SOUS-PREFECTURES;;;;;;INDEPENDANT;KAMBIRE CHARLES;3 426;33,80%;;2025
BOUNKANI;030;DANOA, DOROPO, KALAMON ET NIAMOUE, COMMUNES ET SOUS-PREFECTURES;;;;;;RHDP;NOUFE SANSAN KOULANFIRTE;6 072;59,90%;ELU;2025
BOUNKANI;030;DANOA, DOROPO, KALAMON ET NIAMOUE, COMMUNES ET SOUS-PREFECTURES;;;;;;INDEPENDANT;OUATTARA KOFFI;153;1,51%;;2025
BOUNKANI;031;BOGOFA, KAKPIN, KOUTOUBA, NASSIAN ET SOMINASSE, COMMUNES ET SOUS-PREFECTURES;76;21 508;14236;266;178;INDEPENDANT;KAMBOU HOLO;439;3,14%;;2025
BOUNKANI;031;BOGOFA, KAKPIN, KOUTOUBA, NASSIAN ET SOMINASSE, COMMUNES ET SOUS-PREFECTURES;;;;;;RHDP;OUATTARA AMARA;6 583;47,12%;ELU;2025
BOUNKANI;031;BOGOFA, KAKPIN, KOUTOUBA, NASSIAN ET SOMINASSE, COMMUNES ET SOUS-PREFECTURES;;;;;;INDEPENDANT;KRA EUGENE KOUASSI;1 315;9,41%;;2025
BOUNKANI;031;BOGOFA, KAKPIN, KOUTOUBA, NASSIAN ET SOMINASSE, COMMUNES ET SOUS-PREFECTURES;;;;;;GP-PAIX;DABILA KOUADIO JEAN-MARIE;93;0,67%;;2025
BOUNKANI;031;BOGOFA, KAKPIN, KOUTOUBA, NASSIAN ET SOMINASSE, COMMUNES ET SOUS-PREFECTURES;;;;;;PDCI-RDA;KOUADIO DEGLEGUI EDMOND;5 362;38,38%;;2025
BOUNKANI;032;GOGO,TEHINI ET TOUGBO, COMMUNES ET SOUS- PREFECTURES;45;10 547;5885;87;160;INDEPENDANT;SIB SANSAN DIEUDONNE;2 392;41,26%;;2025
BOUNKANI;032;GOGO,TEHINI ET TOUGBO, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;PALE OLLO DESIRE;491;8,47%;;2025
BOUNKANI;032;GOGO,TEHINI ET TOUGBO, COMMUNES ET SOUS- PREFECTURES;;;;;;RHDP;OUATTARA OUMAR;2 694;46,46%;ELU;2025
BOUNKANI;032;GOGO,TEHINI ET TOUGBO, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;PALE SANSAN;61;1,05%;;2025
CAVALLY;033;BLOLEQUIN, DIBOKE, DOKE, TINHOU ET ZEAGLO, COMMUNES ET SOUS-PREFECTURES;115;34 438;11735;558;135;RHDP;UNE CÔTE DIVOIRE PROSPERE ET SOLIDAIRE;5 882;52,63%;ELU;2025
CAVALLY;033;BLOLEQUIN, DIBOKE, DOKE, TINHOU ET ZEAGLO, COMMUNES ET SOUS-PREFECTURES;;;;;;INDEPENDANT;CANDIDATURE POUR LA DIGNITE ET LE TRIOMPHE DU PEUPLE;344;3,08%;;2025
CAVALLY;033;BLOLEQUIN, DIBOKE, DOKE, TINHOU ET ZEAGLO, COMMUNES ET SOUS-PREFECTURES;;;;;;PDCI-RDA;TOUS ENSEMBLE POUR LA CÔTE DIVOIRE;4 816;43,09%;;2025
CAVALLY;034;BEDY-GOAZON, KAADE ET NIZAHON, COMMUNES ET SOUS- PREFECTURES, GUIGLO, SOUS-PREFECTURE;58;16 418;6438;189;70;INDEPENDANT;KEI GBOHOU MELAINE;62;0,99%;;2025
CAVALLY;034;BEDY-GOAZON, KAADE ET NIZAHON, COMMUNES ET SOUS- PREFECTURES, GUIGLO, SOUS-PREFECTURE;;;;;;RHDP;TIO LOUIS SERGE;3 951;63,23%;ELU;2025
CAVALLY;034;BEDY-GOAZON, KAADE ET NIZAHON, COMMUNES ET SOUS- PREFECTURES, GUIGLO, SOUS-PREFECTURE;;;;;;PDCI-RDA;SARR BOHE MARIUS MELAINE DEGBAHOUA;2 166;34,66%;;2025
CAVALLY;035;GUIGLO, COMMUNE;95;35 868;7312;252;67;INDEPENDANT;BAMBA DAOUDA;727;10,30%;;2025
CAVALLY;035;GUIGLO, COMMUNE;;;;;;RHDP;SERODE GUI HERVE MARC GATIEN;4 099;58,06%;ELU;2025
CAVALLY;035;GUIGLO, COMMUNE;;;;;;INDEPENDANT;BAMBA LANCINE;175;2,48%;;2025
CAVALLY;035;GUIGLO, COMMUNE;;;;;;INDEPENDANT;TIEON HERMANN ULRICH;84;1,19%;;2025
CAVALLY;035;GUIGLO, COMMUNE;;;;;;INDEPENDANT;KEMONSIEHI JEAN BEDEL;567;8,03%;;2025
CAVALLY;035;GUIGLO, COMMUNE;;;;;;INDEPENDANT;TAHI HOULOUNEGNION ALEXIS;191;2,71%;;2025
CAVALLY;035;GUIGLO, COMMUNE;;;;;;INDEPENDANT;SIHE JESUS;1 150;16,29%;;2025
CAVALLY;036;TAI ET ZAGNE, COMMUNES ET SOUS-PREFECTURES;67;23 648;7238;250;63;INDEPENDANT;TIEDE ROBINSON POANHOULOU;71;1,02%;;2025
CAVALLY;036;TAI ET ZAGNE, COMMUNES ET SOUS-PREFECTURES;;;;;;INDEPENDANT;COULIBALY KAYAFEHE LACINA;334;4,78%;;2025
CAVALLY;036;TAI ET ZAGNE, COMMUNES ET SOUS-PREFECTURES;;;;;;RHDP;BAYALLA KOUYE MAYA HIPPOLYTE;4 793;68,59%;ELU;2025
CAVALLY;036;TAI ET ZAGNE, COMMUNES ET SOUS-PREFECTURES;;;;;;CODE;VIMPLOU DJEHI GUEHE;55;0,79%;;2025
CAVALLY;036;TAI ET ZAGNE, COMMUNES ET SOUS-PREFECTURES;;;;;;INDEPENDANT;GUIRE TCHERPKAHON EDGARD;87;1,24%;;2025
CAVALLY;036;TAI ET ZAGNE, COMMUNES ET SOUS-PREFECTURES;;;;;;PDCI-RDA;GNONKONTE GNESSOA DESIRE;1 585;22,68%;;2025
CAVALLY;037;BAKOUBLI, MEO, NEZOBLY, PEHE, TIOBLY ET TOULEPLEU, COMMUNES ET SOUS-PREFECTURES;84;22 722;11201;581;115;RHDP;OULOTO ANNE DESIREE;6 465;60,88%;ELU;2025
CAVALLY;037;BAKOUBLI, MEO, NEZOBLY, PEHE, TIOBLY ET TOULEPLEU, COMMUNES ET SOUS-PREFECTURES;;;;;;ADCI;DESSAON DOUANGNININ FABRICE;297;2,80%;;2025
CAVALLY;037;BAKOUBLI, MEO, NEZOBLY, PEHE, TIOBLY ET TOULEPLEU, COMMUNES ET SOUS-PREFECTURES;;;;;;INDEPENDANT;BROU KOUAME PACOME;124;1,17%;;2025
CAVALLY;037;BAKOUBLI, MEO, NEZOBLY, PEHE, TIOBLY ET TOULEPLEU, COMMUNES ET SOUS-PREFECTURES;;;;;;PDCI-RDA;ZION KAH DENIS;3 619;34,08%;;2025
DISTRICT AUTONOME D'ABIDJAN;038;ABOBO, COMMUNE;1 058;438 021;107134;2 055;1 214;INDEPENDANT;ABOBO RENAISSANCE;916;0,87%;;2025
DISTRICT AUTONOME D'ABIDJAN;038;ABOBO, COMMUNE;;;;;;AIDE;AGIR AUJOURDHUI POUR BATIR DEMAIN;1 374;1,31%;;2025
DISTRICT AUTONOME D'ABIDJAN;038;ABOBO, COMMUNE;;;;;;RHDP;UNE CÔTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE;92 947;88,45%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;038;ABOBO, COMMUNE;;;;;;PIA/PRI/CODE;OSONS LE CHANGEMENT;622;0,59%;;2025
DISTRICT AUTONOME D'ABIDJAN;038;ABOBO, COMMUNE;;;;;;INDEPENDANT;ENSEMBLE POUR UNE NOUVELLE VISION;647;0,62%;;2025
DISTRICT AUTONOME D'ABIDJAN;038;ABOBO, COMMUNE;;;;;;PDCI-RDA;TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE;7 359;7,00%;;2025
DISTRICT AUTONOME D'ABIDJAN;039;ADJAME, COMMUNE;284;118 995;14608;419;148;INDEPENDANT;ADJAME DJIGUI;653;4,60%;;2025
DISTRICT AUTONOME D'ABIDJAN;039;ADJAME, COMMUNE;;;;;;RHDP;UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE;11 152;78,60%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;039;ADJAME, COMMUNE;;;;;;INDEPENDANT;ADJAME LE BARA;444;3,13%;;2025
DISTRICT AUTONOME D'ABIDJAN;039;ADJAME, COMMUNE;;;;;;INDEPENDANT;ALTERNATIVE NOUVELLE GENERATION;152;1,07%;;2025
DISTRICT AUTONOME D'ABIDJAN;039;ADJAME, COMMUNE;;;;;;INDEPENDANT;TOUS UNIS POUR UN ADJAME MEILLEUR;282;1,99%;;2025
DISTRICT AUTONOME D'ABIDJAN;039;ADJAME, COMMUNE;;;;;;PDCI-RDA;TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE;1 358;9,57%;;2025
DISTRICT AUTONOME D'ABIDJAN;040;ATTECOUBE, COMMUNE;250;103 500;22760;382;272;RHDP;UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE;18 012;80,49%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;040;ATTECOUBE, COMMUNE;;;;;;INDEPENDANT;UNIR POUR LE CHANGEMENT;1 054;4,71%;;2025
DISTRICT AUTONOME D'ABIDJAN;040;ATTECOUBE, COMMUNE;;;;;;INDEPENDANT;LE COEUR POUR ATTECOUBE;187;0,84%;;2025
DISTRICT AUTONOME D'ABIDJAN;040;ATTECOUBE, COMMUNE;;;;;;UNCI;SOLIDAIRE POUR TOUS;249;1,11%;;2025
DISTRICT AUTONOME D'ABIDJAN;040;ATTECOUBE, COMMUNE;;;;;;INDEPENDANT;DEVELOPPEMENT ET PROGRES POUR ATTECOUBE;1 395;6,23%;;2025
DISTRICT AUTONOME D'ABIDJAN;040;ATTECOUBE, COMMUNE;;;;;;PDCI-RDA;TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE;1 209;5,40%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;667;279 785;28279;501;241;RHDP;UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE;9 269;33,37%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;INDEPENDANT;COCODY SMART;34;0,12%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;INDEPENDANT;ALLIANCE NOUVELLE POUR COCODY;133;0,48%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;INDEPENDANT;NOUVELLE VISION POUR COCODY;90;0,32%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;INDEPENDANT;LES ELUS AU SERVICE DU PEUPLE;667;2,40%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;INDEPENDANT;NOUVEL ESPOIR DE COCODY;184;0,66%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;AIDE;ENSEMBLE POUR LE DEVELOPPEMENT;110;0,40%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;ADCI;AUJOURDHUI DEMAIN, LA COTE DIVOIRE (ADCI);1 682;6,06%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;INDEPENDANT;UNE IDEE POUR COCODY;105;0,38%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;INDEPENDANT;PRO_COTE DIVOIRE POUR UN PARLEMENT DEFENSEUR DES POPULATIONS;46;0,17%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;INDEPENDANT;LA SOUVERAINTE AU SERVICE DU DEVELOPPEMENT DU CAPITAL HUMAIN;165;0,59%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;INDEPENDANT;NOUVELLE VOIX;280;1,01%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;INDEPENDANT;POUR LE PEUPLE;32;0,12%;;2025
DISTRICT AUTONOME D'ABIDJAN;041;COCODY, COMMUNE;;;;;;PDCI-RDA;TOUS ENSEMBLE POUR LE CÔTE-DIVOIRE;14 740;53,06%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;042;KOUMASSI, COMMUNE;429;176 954;33090;853;328;RHDP;UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE;23 968;74,35%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;042;KOUMASSI, COMMUNE;;;;;;INDEPENDANT;GENERATIONS AVENIR;1 085;3,37%;;2025
DISTRICT AUTONOME D'ABIDJAN;042;KOUMASSI, COMMUNE;;;;;;PDCI-RDA;TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE;6 856;21,27%;;2025
DISTRICT AUTONOME D'ABIDJAN;043;MARCORY, COMMUNE;268;112 183;26325;873;197;INDEPENDANT;POUR UN MARCORY NOUVEAU;279;1,10%;;2025
DISTRICT AUTONOME D'ABIDJAN;043;MARCORY, COMMUNE;;;;;;INDEPENDANT;AMAGOU ZAHUI 2025;493;1,94%;;2025
DISTRICT AUTONOME D'ABIDJAN;043;MARCORY, COMMUNE;;;;;;INDEPENDANT;PROGRES RIGUEUR EXCELLENCE;58;0,23%;;2025
DISTRICT AUTONOME D'ABIDJAN;043;MARCORY, COMMUNE;;;;;;ADCI;ADCI (AUJOURDHUI ET DEMAIN, LA CÔTE DIVOIRE);296;1,16%;;2025
DISTRICT AUTONOME D'ABIDJAN;043;MARCORY, COMMUNE;;;;;;RHDP;UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDERE;13 996;54,99%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;043;MARCORY, COMMUNE;;;;;;PDCI-RDA;TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE;10 133;39,81%;;2025
DISTRICT AUTONOME D'ABIDJAN;044;PLATEAU, COMMUNE;228;97 933;22944;998;181;RHDP;OUATTARA DRAMANE;8 864;40,39%;;2025
DISTRICT AUTONOME D'ABIDJAN;044;PLATEAU, COMMUNE;;;;;;INDEPENDANT;FOFANA SINDOU;152;0,69%;;2025
DISTRICT AUTONOME D'ABIDJAN;044;PLATEAU, COMMUNE;;;;;;PDCI-RDA;EHOUO JACQUES GABRIEL;12 749;58,09%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;045;PORT-BOUET, COMMUNE;352;145 545;24959;994;272;INDEPENDANT;LA FORCE DU PEUPLE;99;0,41%;;2025
DISTRICT AUTONOME D'ABIDJAN;045;PORT-BOUET, COMMUNE;;;;;;ADCI;AUJOURDHUI ET DEMAIN, LA COTE DIVOIRE;298;1,24%;;2025
DISTRICT AUTONOME D'ABIDJAN;045;PORT-BOUET, COMMUNE;;;;;;RHDP;UNE COTE DIVOIRE EN PAIX ,PROPERE ET SOLIDAIRE;8 197;34,20%;;2025
DISTRICT AUTONOME D'ABIDJAN;045;PORT-BOUET, COMMUNE;;;;;;INDEPENDANT;VAINCRE LA PRECARITE;269;1,12%;;2025
DISTRICT AUTONOME D'ABIDJAN;045;PORT-BOUET, COMMUNE;;;;;;INDEPENDANT;ESPOIR PORT BOUET;116;0,48%;;2025
DISTRICT AUTONOME D'ABIDJAN;045;PORT-BOUET, COMMUNE;;;;;;INDEPENDANT;ENSSEMBLE ON TOURNE LA PAGE;206;0,86%;;2025
DISTRICT AUTONOME D'ABIDJAN;045;PORT-BOUET, COMMUNE;;;;;;INDEPENDANT;ALLIANCE NOUVELLE GENERATION DES ELUS POLITIQUES DE COTE DIVOIRE;32;0,13%;;2025
DISTRICT AUTONOME D'ABIDJAN;045;PORT-BOUET, COMMUNE;;;;;;PDCI-RDA;TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE;14 476;60,40%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;046;TREICHVILLE, COMMUNE;151;63 505;10658;106;64;INDEPENDANT;BLEHINE PODE THIERRY JOEL;116;1,10%;;2025
DISTRICT AUTONOME D'ABIDJAN;046;TREICHVILLE, COMMUNE;;;;;;INDEPENDANT;BAYE PAUL PIERRE VALENTIN;1 147;10,87%;;2025
DISTRICT AUTONOME D'ABIDJAN;046;TREICHVILLE, COMMUNE;;;;;;INDEPENDANT;SOUMAORO GAOUSSOU GEORGES ELVIS;33;0,31%;;2025
DISTRICT AUTONOME D'ABIDJAN;046;TREICHVILLE, COMMUNE;;;;;;RHDP;KAMARA AMINATA EPSE TOUNGARA;7 173;67,98%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;046;TREICHVILLE, COMMUNE;;;;;;INDEPENDANT;TOURE IBRAHIME BEN NABIL;370;3,51%;;2025
DISTRICT AUTONOME D'ABIDJAN;046;TREICHVILLE, COMMUNE;;;;;;INDEPENDANT;BOMINAL SERI MICHEL;11;0,10%;;2025
DISTRICT AUTONOME D'ABIDJAN;046;TREICHVILLE, COMMUNE;;;;;;PDCI-RDA;KOUASSI-LENOIR GERMAIN;1 638;15,52%;;2025
DISTRICT AUTONOME D'ABIDJAN;047;YOPOUGON,COMMUNE;1 320;555 901;73989;2 055;707;INDEPENDANT;YOPOUGON NOTRE PASSION;2 106;2,93%;;2025
DISTRICT AUTONOME D'ABIDJAN;047;YOPOUGON,COMMUNE;;;;;;RHDP;UNE COTE DIVOIRE EN PAIX, PROPERE ET SOLIDAIRE;49 017;68,14%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;047;YOPOUGON,COMMUNE;;;;;;INDEPENDANT;LA VOIX DE YOPOUGON;533;0,74%;;2025
DISTRICT AUTONOME D'ABIDJAN;047;YOPOUGON,COMMUNE;;;;;;INDEPENDANT;NOUVELLE VISION;576;0,80%;;2025
DISTRICT AUTONOME D'ABIDJAN;047;YOPOUGON,COMMUNE;;;;;;INDEPENDANT;UNIS POUR NOTRE COMMUNE YOPOUGON;238;0,33%;;2025
DISTRICT AUTONOME D'ABIDJAN;047;YOPOUGON,COMMUNE;;;;;;PDCI - FPI - ADCI;TOUS ENSEMBLE POUR LA COTE DIVOIRE;18 757;26,08%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;279;107 529;22823;597;235;INDEPENDANT;UNE NOUVELLE VISION POUR ANYAMA;706;3,18%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;CITOYENS-UNIS POUR UN NOUVEL ANYAMA;416;1,87%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;UNION POUR LA GRANDEUR D'ANYAMA;1 412;6,35%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;ACTIFS POUR ANYAMA-ADJOUALE;3 206;14,42%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;ENSEMBLE POUR ANYAMA;403;1,81%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;LA TEAM KONÉ;305;1,37%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;RHDP;UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE;8 801;39,60%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;ENSEMBLE POUR UNE RENAISSANCE DURABLE;4 578;20,60%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;L'ESPOIR D'ANYAMA C'EST VOUS;103;0,46%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;ALIANCE POUR LA VOIX ET LECOUTE DE NOS CONCITOYENS;732;3,29%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;MERCI;LE MERCI;164;0,74%;;2025
DISTRICT AUTONOME D'ABIDJAN;048;ANYAMA ET BROFODOUME, COMMUNES ET SOUS- PREFECTURES;;;;;;PDCI-RDA;NOUVELLE VISION;1 165;5,24%;;2025
DISTRICT AUTONOME D'ABIDJAN;049;BINGERVILLE, COMMUNE ET SOUS-PREFECTURE;180;68 611;15096;224;62;RHDP;DOUMBIA ISSOUF;6 384;42,93%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;049;BINGERVILLE, COMMUNE ET SOUS-PREFECTURE;;;;;;INDEPENDANT;FANNY FATOU;203;1,36%;;2025
DISTRICT AUTONOME D'ABIDJAN;049;BINGERVILLE, COMMUNE ET SOUS-PREFECTURE;;;;;;INDEPENDANT;OBOUO MELAINE EVRARD;446;3,00%;;2025
DISTRICT AUTONOME D'ABIDJAN;049;BINGERVILLE, COMMUNE ET SOUS-PREFECTURE;;;;;;INDEPENDANT;HIEN KAMBIRE IBRAHIM;4 792;32,22%;;2025
DISTRICT AUTONOME D'ABIDJAN;049;BINGERVILLE, COMMUNE ET SOUS-PREFECTURE;;;;;;ADCI;DALEBA NAHOUNOU PIERRE LAUTTI;506;3,40%;;2025
DISTRICT AUTONOME D'ABIDJAN;049;BINGERVILLE, COMMUNE ET SOUS-PREFECTURE;;;;;;INDEPENDANT;ALOBOUE SERGE ERIC;109;0,73%;;2025
DISTRICT AUTONOME D'ABIDJAN;049;BINGERVILLE, COMMUNE ET SOUS-PREFECTURE;;;;;;URCI;KOUAME N'GUESSAN DESIRE;68;0,46%;;2025
DISTRICT AUTONOME D'ABIDJAN;049;BINGERVILLE, COMMUNE ET SOUS-PREFECTURE;;;;;;INDEPENDANT;ZAKO OLILI LARISSA ARMELLE RENEE;15;0,10%;;2025
DISTRICT AUTONOME D'ABIDJAN;049;BINGERVILLE, COMMUNE ET SOUS-PREFECTURE;;;;;;INDEPENDANT;KOUAME KOFFI FRANCK AIME;38;0,26%;;2025
DISTRICT AUTONOME D'ABIDJAN;049;BINGERVILLE, COMMUNE ET SOUS-PREFECTURE;;;;;;PDCI-RDA;BEUGRE DJOMAN;2 249;15,12%;;2025
DISTRICT AUTONOME D'ABIDJAN;050;SONGON, COMMUNE ET SOUS-PREFECTURE;122;43 864;33793;281;193;INDEPENDANT;AKRE BIEFFO STEPHANE;388;1,16%;;2025
DISTRICT AUTONOME D'ABIDJAN;050;SONGON, COMMUNE ET SOUS-PREFECTURE;;;;;;RHDP;MAMBE BEUGRE ROBERT;31 927;95,27%;ELU;2025
DISTRICT AUTONOME D'ABIDJAN;050;SONGON, COMMUNE ET SOUS-PREFECTURE;;;;;;INDEPENDANT;SEA ROY JEAN ROMARIC;336;1,00%;;2025
DISTRICT AUTONOME D'ABIDJAN;050;SONGON, COMMUNE ET SOUS-PREFECTURE;;;;;;INDEPENDANT;NDE ANGRE MOISE;419;1,25%;;2025
DISTRICT AUTONOME D'ABIDJAN;050;SONGON, COMMUNE ET SOUS-PREFECTURE;;;;;;INDEPENDANT;DAGO PRISCA LARISSA GOUGOUHONON;249;0,74%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;051;ATIIEGOUAKRO ET LOLOBO, COMMUNES ET SOUS- PREFECTURES;61;22 039;7804;219;93;INDEPENDANT;YAO KONAN GLOUA SAME;124;1,63%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;051;ATIIEGOUAKRO ET LOLOBO, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;YAO LOUKOU GILBERT;28;0,37%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;051;ATIIEGOUAKRO ET LOLOBO, COMMUNES ET SOUS- PREFECTURES;;;;;;INDEPENDANT;BROU KOUAKOU JEAN-BAPTISTE;45;0,59%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;051;ATIIEGOUAKRO ET LOLOBO, COMMUNES ET SOUS- PREFECTURES;;;;;;ADCI;NDRI KOUAME YVES;152;2,00%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;051;ATIIEGOUAKRO ET LOLOBO, COMMUNES ET SOUS- PREFECTURES;;;;;;RHDP;KOFFI NGORAN JUSTIN;3 618;47,70%;ELU;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;051;ATIIEGOUAKRO ET LOLOBO, COMMUNES ET SOUS- PREFECTURES;;;;;;PDCI-RDA;KONAN KOFFI MARIUS;3 525;46,47%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;052;KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE;62;19 294;5120;174;75;LE BUFFLE;KOFFI KOUAKOU KOUHOURE LEANDRE;1 159;23,43%;ELU;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;052;KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE;;;;;;INDEPENDANT;SEYDOU OUATTARA;100;2,02%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;052;KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE;;;;;;INDEPENDANT;OKA ALAIN THIERRY;171;3,46%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;052;KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE;;;;;;INDEPENDANT;BIFFI KOUADIO MACAIRE-JEAN;950;19,21%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;052;KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE;;;;;;INDEPENDANT;KOUAME ELVIS KOUADIO;107;2,16%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;052;KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE;;;;;;ADCI;AKPETOU KOUAME LAZARE;55;1,11%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;052;KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE;;;;;;RHDP;N'GUESSAN BEWAN ANICET;1 107;22,38%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;052;KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE;;;;;;INDEPENDANT;LOUKOU KOUAME RICHARD;186;3,76%;;2025
DISTRICT AUTONOME DE YAMOUSSOUKRO;052;KOSSOU, COMMUNE ET SOUS-PREFECTURE, YAMOUSSOUKRO, SOUS-PREFECTURE;;;;;;INDEPENDANT;BOA ETCHEGNE SYLVAIN PRUDENCE;141;2,85%;;2025
